Game File,Game Date,Pitching Team,Hitting Team,Pitcher,Batter,Inning,Plate Appearance,Play,Play Type,Outs,New BaseOut State,Pitch Sequence,Batter Handedness,Pitcher Handedness,Runs Scored On Play,Runs Charged To,Game Location (Hitting),Game Location (Pitching),Previous BaseOut State,Next Outs,Outs on Play,All Counts,Inning Number,Grouped Play Type
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Osborne, A",T8,98,"Osborne, A struck out swinging (2-2 KKBBS).",KS,2,___,KKBBS,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2']",8,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Matti Benson,B8,99,Matti Benson walked (3-2 SBSFBBB).,BB,0,1__,SBSFBBB,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",8,Walk
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Bailey Murphy,B8,100,Bailey Murphy singled to third base (0-1 K); Matti Benson advanced to second.,1B 5,0,12_,KP,L,R,0,[],Home,Away,1__,0.0,0.0,"['0-0', '0-1']",8,Single
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Logan Turner,B8,102,Logan Turner struck out swinging (2-2 FBSBS).,KS,0,12_,FBSBS,R,R,0,[],Home,Away,12_,1.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",8,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Lauren Caye,B8,104,Lauren Caye struck out swinging (3-2 BSBKBF).,KS,1,12_,BSBKBF,R,R,0,[],Home,Away,12_,2.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",8,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caitlyn Cornwell,B8,105,Caitlyn Cornwell struck out swinging (3-2 BBBKKFF).,KS,2,12_,BBBKKFF,L,R,0,[],Home,Away,12_,3.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",8,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,Schuettler,T9,108,Schuettler struck out swinging (0-2 SKS).,KS,0,___,SKS,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '0-2']",9,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Rohwer, S",T9,109,"Rohwer, S flied out to rf (2-2 KBKBF).",F9,1,___,KBKBFP,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",9,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Hwang, R",T9,110,"Hwang, R flied out to rf (3-1 BBKB).",F9,2,___,BBKBP,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1']",9,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Sammi Woods,B9,111,"Sammi Woods singled, bunt (1-1 BK).",1B BU,0,1__,BKP,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '1-1']",9,Single
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Anna McGowan,B9,112,Anna McGowan struck out swinging (3-2 BBSBSS).,KS,0,1__,BBSBSS,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2']",9,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Mariah Penta,B9,113,Mariah Penta flied out to cf (1-0 B).,F8,1,1__,BP,R,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '1-0']",9,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Zayda Rocke,B9,114,Zayda Rocke struck out looking (3-2 BBBKFK).,KL,2,1__,BBBKFK,R,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",9,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Fuller, J",T10,115,"Fuller, J lined out to rf (1-0 B).",L9,0,___,BP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '1-0']",10,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Kraska, S",T10,117,"Kraska, S grounded out to 3b (2-2 SBFB).",53,1,___,SBFBP,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",10,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Hoekstra, K",T10,118,"Hoekstra, S walked (3-1 BBBKB).",BB,2,1__,BBBKB,L,R,0,[],Away,Home,___,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",10,Walk
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Burtis, B",T10,119,"Burtis, B reached on a fielder's choice (3-2 BKBKB); Hoekstra, S advanced to second.",FC,2,12_,BKBKBP,R,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",10,Fielders Choice
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Garofalo, Et",T10,121,"Garofalo, Et grounded out to 1b unassisted (0-0).",3UA,2,12_,P,L,R,0,[],Away,Home,12_,3.0,1.0,['0-0'],10,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Matti Benson,B10,124,Matti Benson struck out looking (3-2 BBBKSK).,KL,0,___,BBBKSK,L,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",10,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Bailey Murphy,B10,125,Bailey Murphy singled to second base (2-2 BFKH).,1B 4,1,1__,BFKHP,L,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '1-0', '1-1', '1-2']",10,Single
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Gracie Wilson,B10,126,Gracie Wilson struck out swinging (1-2 FFBS).,KS,1,1__,FFBS,R,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '0-2', '1-2']",10,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caroline Fox,B10,127,Caroline Fox struck out swinging (2-2 FBBSF).,KS,2,1__,FBBSF,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",10,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Osborne, A",T11,128,"Osborne, A flied out to rf (0-2 KK).",F9,0,___,KKP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '0-2']",11,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,Schuettler,T11,129,Schuettler struck out swinging (1-2 SSFB).,KS,1,___,SSFB,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '0-2']",11,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Rohwer, S",T11,130,"Rohwer, S lined out to 3b (1-0 B).",L5,2,___,BP,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0']",11,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caitlyn Cornwell,B11,131,Caitlyn Cornwell struck out swinging (1-2 SKFFB).,KS,0,___,SKFFB,L,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '0-2']",11,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Sammi Woods,B11,132,Sammi Woods flied out to lf (1-2 FBF).,F7,1,___,FBFP,R,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2']",11,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Anna McGowan,B11,133,Anna McGowan flied out to lf (2-2 BBSKF).,F7,2,___,BBSKFP,R,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",11,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Hwang, R",T12,134,"Hwang, R walked (3-2 FBBFBB).",BB,0,1__,FBBFBB,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2']",12,Walk
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Fuller, J",T12,135,"Fuller, J grounded out to 3b, SAC, bunt (0-1 F); Hwang, R advanced to second.",53 SAC BU,0,_2_,FP,R,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '0-1']",12,Out
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Mitchell, M",T12,136,"Mitchell, M struck out looking (2-2 BKBFK).",KL,1,_2_,BKBFK,R,R,0,[],Away,Home,_2_,2.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2']",12,Strikeout
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Hoekstra, K",T12,137,"Hoekstra, S singled to left field, RBI (1-0 B); Hwang, R scored.",1B 7 RBI1,2,1__,BP,L,R,1,['Keira Bucher'],Away,Home,_2_,2.0,0.0,"['0-0', '1-0']",12,Single
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Burtis, B",T12,138,"Burtis, B reached first on a throwing error by ss (1-2 FFB); Hoekstra, S advanced to third.",E6T,2,1_3,FFBPP,R,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2']",12,Reached on Error
639279.xml,3/6/2026,MARYLAND,RUTGERS,Keira Bucher,"Coleman, M",T12,139,"Coleman, M out at first ss to 2b (1-0 B).",64,2,1_3,BP,R,R,0,[],Away,Home,1_3,3.0,1.0,"['0-0', '1-0']",12,Out
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Mariah Penta,B12,140,Mariah Penta singled to left field (2-1 KBB).,1B 7,0,1__,KBBP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '2-1']",12,Single
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Zayda Rocke,B12,143,Zayda Rocke struck out swinging (2-2 KBKBS).,KS,1,1__,KBKBS,R,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",12,Strikeout
639279.xml,3/6/2026,RUTGERS,MARYLAND,"Hoekstra, K",Matti Benson,B12,144,Matti Benson struck out swinging (0-2 KKS).,KS,2,1__,KKS,L,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '0-2']",12,Strikeout
639281.xml,3/8/2026,MARYLAND,RUTGERS,Elisea Wiegand,"Rohwer, S",T1,1,"Rohwer, S homered to left center, RBI (1-2 KKFB).",HR LC RBI1,0,___,KKFBP,R,R,1,['Elisea Wiegand'],Away,Home,___,0.0,0.0,"['0-0', '0-1', '0-2', '1-2']",1,Home Run
639281.xml,3/8/2026,MARYLAND,RUTGERS,Elisea Wiegand,"Hoekstra, K",T1,2,"Hoekstra, S singled to second base (2-1 BKB).",1B 4,0,1__,BKBP,L,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1']",1,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Elisea Wiegand,"Hwang, R",T1,4,"Hwang, R walked (3-2 SFBBFBB); Hoekstra, S advanced to third on a wild pitch.",BB,0,1_3,SFBBFBB,R,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",1,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Elisea Wiegand,"Mitchell, M",T1,5,"Mitchell, M singled to right center, RBI (3-1 BBKB); Hwang, R out at second rf to 2b to 3b to ss; Hoekstra, S scored.",1B RC RBI1,0,1__,BBKBP,R,R,1,['Elisea Wiegand'],Away,Home,1_3,1.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1']",1,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hoekstra, K",T1,7,"Hoekstra, K hit by pitch (3-0 BBH); Mitchell, M advanced to second.",HP,1,12_,BBH,R,R,0,[],Away,Home,1__,1.0,0.0,"['0-0', '1-0', '2-0']",1,Hit By Pitch
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Delhoyo, S",T1,8,"Delhoyo, S struck out swinging (0-2 SFS).",KS,1,12_,SFS,L,R,0,[],Away,Home,12_,2.0,1.0,"['0-0', '0-1', '0-2']",1,Strikeout
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Burtis, B",T1,9,"Burtis, B popped up to 3b (2-1 BKB).",P5,2,12_,BKBP,R,R,0,[],Away,Home,12_,3.0,1.0,"['0-0', '1-0', '1-1', '2-1']",1,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caitlyn Cornwell,B1,10,"Caitlyn Cornwell singled to catcher, bunt (1-1 SB).",1B 2 BU,0,1__,SBP,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1']",1,Single
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Sammi Woods,B1,11,"Sammi Woods grounded out to c, bunt, SAC (0-0); Caitlyn Cornwell advanced to second.",23 BU SAC,0,_2_,P,R,R,0,[],Home,Away,1__,1.0,1.0,['0-0'],1,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Anna McGowan,B1,12,Anna McGowan flied out to rf (3-2 SSBBB).,F9,1,_2_,SSBBBP,R,R,0,[],Home,Away,_2_,2.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",1,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Mariah Penta,B1,13,Mariah Penta flied out to cf (2-1 FBB).,F8,2,_2_,FBBP,R,R,0,[],Home,Away,_2_,3.0,1.0,"['0-0', '0-1', '1-1', '2-1']",1,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Osborne, A",T2,14,"Osborne, A struck out looking (3-2 SSBBFBK).",KL,0,___,SSBBFBK,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2']",2,Strikeout
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Stripling, H",T2,15,"Stripling, H singled to shortstop (2-2 KBBFF).",1B SS,1,1__,KBBFFP,L,R,0,[],Away,Home,___,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",2,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Rohwer, S",T2,16,"Rohwer, S popped up to 1b (3-2 KBFBB).",P3,1,1__,KBFBBP,R,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",2,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hoekstra, K",T2,17,"Hoekstra, S struck out swinging (2-2 KBKBS).",KS,2,1__,KBKBS,L,R,0,[],Away,Home,1__,3.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",2,Strikeout
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Zayda Rocke,B2,18,Zayda Rocke grounded out to 2b (2-2 FBFB).,43,0,___,FBFBP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",2,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Bailey Murphy,B2,19,Bailey Murphy grounded out to ss (0-2 FF).,63,1,___,FFP,L,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '0-2']",2,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Matti Benson,B2,20,Matti Benson struck out swinging (1-2 KKBS).,KS,2,___,KKBS,L,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",2,Strikeout
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hwang, R",T3,21,"Hwang, R hit by pitch (3-2 BBFFFH).",HP,0,1__,BBFFFH,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",3,Hit By Pitch
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Mitchell, M",T3,22,"Mitchell, M flied out to cf (0-0).",F8,0,1__,P,R,R,0,[],Away,Home,1__,1.0,1.0,['0-0'],3,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hoekstra, K",T3,23,"Hoekstra, K lined out to lf (2-2 BKKB).",L7,1,1__,BKKBP,R,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",3,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Delhoyo, S",T3,24,"Delhoyo, S walked (3-2 BBKFBFB); Hwang, R advanced to second.",BB,2,12_,BBKFBFB,L,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2']",3,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Burtis, B",T3,25,"Burtis, B flied out to lf (3-2 FBFBFFBF).",F7,2,12_,FBFBFFBFP,R,R,0,[],Away,Home,12_,3.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",3,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Lauren Caye,B3,28,Lauren Caye walked (3-2 BFBKFBFB).,BB,0,1__,BFBKFBFB,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",3,Walk
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caroline Fox,B3,29,Caroline Fox lined out to lf (0-2 KF).,L7,0,1__,KFP,L,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '0-2']",3,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Hoekstra, K",Caitlyn Cornwell,B3,30,Caitlyn Cornwell singled through the left side (0-1 F); Lauren Caye advanced to second.,1B LS,1,12_,FP,L,R,0,[],Home,Away,1__,1.0,0.0,"['0-0', '0-1']",3,Single
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Sammi Woods,B3,36,Sammi Woods fouled out to 1b (1-2 BFF).,FF3,1,12_,BFFP,R,R,0,[],Home,Away,12_,2.0,1.0,"['0-0', '1-0', '1-1', '1-2']",3,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Anna McGowan,B3,37,Anna McGowan struck out swinging (1-2 KSBFS).,KS,2,12_,KSBFS,R,R,0,[],Home,Away,12_,3.0,1.0,"['0-0', '0-1', '0-2', '1-2']",3,Strikeout
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Osborne, A",T4,38,"Osborne, A walked (3-1 BBBKB).",BB,0,1__,BBBKB,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",4,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Stripling, H",T4,39,"Stripling, H popped up to 1b, bunt (0-1 F).",P3 BU,0,1__,FP,L,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '0-1']",4,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Rohwer, S",T4,40,"Rohwer, S walked (3-1 BFBBB); Osborne, A advanced to second.",BB,1,12_,BFBBB,R,R,0,[],Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",4,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hoekstra, K",T4,41,"Hoekstra, S reached on a fielder's choice (1-2 BFK); Rohwer, S out at second 2b to ss; Osborne, A advanced to third.",FC,1,1_3,BFKP,L,R,0,[],Away,Home,12_,2.0,1.0,"['0-0', '1-0', '1-1', '1-2']",4,Fielders Choice
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hwang, R",T4,43,"Hwang, R flied out to rf (2-2 BBKK).",F9,2,1_3,BBKKP,R,R,0,[],Away,Home,1_3,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",4,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Mariah Penta,B4,44,Mariah Penta hit by pitch (2-2 FBFH).,HP,0,1__,FBFH,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2']",4,Hit By Pitch
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Zayda Rocke,B4,45,Zayda Rocke grounded out to p (1-2 FFB); Mariah Penta advanced to second.,13,0,_2_,FFBP,R,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '0-2', '1-2']",4,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Bailey Murphy,B4,46,Bailey Murphy lined out to 3b (1-0 B).,L5,1,_2_,BP,L,R,0,[],Home,Away,_2_,2.0,1.0,"['0-0', '1-0']",4,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Matti Benson,B4,48,"Matti Benson singled, advanced to second on a fielding error by lf, advanced to third (3-2 BKBBF); Gracelyn Solarz scored, unearned.",1B E7F +,2,__3,BKBBFP,L,R,1,"['Gewecke, K']",Home,Away,_2_,2.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",4,Single
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Gewecke, K",Lauren Caye,B4,49,Lauren Caye flied out to lf (3-2 BBKKB).,F7,2,__3,BBKKBP,R,R,0,[],Home,Away,__3,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2']",4,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Mitchell, M",T5,51,"Mitchell, M walked (3-0 BBBB).",BB,0,1__,BBBB,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '2-0', '3-0']",5,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Hoekstra, K",T5,52,"Hoekstra, K singled to right field (1-1 BK); Mitchell, M advanced to third.",1B 9,0,1_3,BKP,R,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '1-0', '1-1']",5,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Aubrey Wurst,"Delhoyo, S",T5,57,"Delhoyo, S reached first on a fielding error by ss, RBI (1-2 KFFFFBF); Mitchell, M scored.",E6F RBI1,0,1__,KFFFFBFP,L,R,1,['Aubrey Wurst'],Away,Home,1_3,0.0,0.0,"['0-0', '0-1', '0-2', '1-2']",5,Reached on Error
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Burtis, B",T5,60,"Burtis, B singled to third base, RBI (1-0 B); Delhoyo, S advanced to third; Schuettler scored.",1B 5 RBI1,0,1_3,BP,R,R,1,['Keira Bucher'],Away,Home,1__,0.0,0.0,"['0-0', '1-0']",5,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Osborne, A",T5,61,"Osborne, A reached on a fielder's choice, bunt (0-0); Burtis, B advanced to second; Delhoyo, S out at home p to c.",FC BU,0,12_,N/A,R,R,0,[],Away,Home,1_3,1.0,1.0,['Unknown'],5,Fielders Choice
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Stripling, H",T5,63,"Stripling, H walked (3-1 BKBBB).",BB,1,12_,BKBBB,L,R,0,[],Away,Home,12_,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",5,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Rohwer, S",T5,64,"Rohwer, S walked, RBI (3-1 BBBKB); Stripling, H advanced to second; Osborne, A advanced to third; Burtis, B scored.",BB RBI1,1,123,BBBKB,R,R,1,['Keira Bucher'],Away,Home,12_,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1']",5,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Hoekstra, K",T5,65,"Hoekstra, S walked, RBI (3-1 KBBBB); Rohwer, S advanced to second; Stripling, H advanced to third; Osborne, A scored.",BB RBI1,1,123,KBBBB,L,R,1,['Keira Bucher'],Away,Home,123,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1']",5,Walk
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Hwang, R",T5,66,"Hwang, R singled to right field, RBI (0-2 KK); Hoekstra, S out at second rf to 1b to ss to 3b; Rohwer, S advanced to third; Stripling, H scored.",1B 9 RBI1,1,1_3,KKP,R,R,1,['Keira Bucher'],Away,Home,123,2.0,1.0,"['0-0', '0-1', '0-2']",5,Single
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Johnson, D",T5,68,"Johnson, D popped up to 1b (0-2 SS).",P3,2,1_3,SSP,R,R,0,[],Away,Home,1_3,3.0,1.0,"['0-0', '0-1', '0-2']",5,Out
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Caroline Fox,B5,77,Caroline Fox struck out looking (3-2 FBSBBK).,KL,0,___,FBSBBK,L,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",5,Strikeout
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Caitlyn Cornwell,B5,78,Caitlyn Cornwell struck out swinging (3-2 BFBFBS).,KS,1,___,BFBFBS,L,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",5,Strikeout
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Sammi Woods,B5,79,Sammi Woods walked (3-2 SBBBFB).,BB,2,1__,SBBBFB,R,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2']",5,Walk
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Anna McGowan,B5,80,Anna McGowan singled to right field (2-2 BFKB); Sammi Woods advanced to third.,1B 9,2,1_3,BFKBP,R,R,0,[],Home,Away,1__,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",5,Single
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Mariah Penta,B5,82,"Mariah Penta doubled to left center, 2 RBI (0-2 SKFFFF); Gracie Wilson scored; Sammi Woods scored.",2B LC RBI2,2,_2_,SKFFFFP,R,R,2,"['Caldwell, M', 'Caldwell, M']",Home,Away,1_3,2.0,0.0,"['0-0', '0-1', '0-2']",5,Double
639281.xml,3/8/2026,RUTGERS,MARYLAND,"Caldwell, M",Zayda Rocke,B5,83,Zayda Rocke popped up to 1b (1-0 B).,P3,2,_2_,BP,R,R,0,[],Home,Away,_2_,3.0,1.0,"['0-0', '1-0']",5,Out
639281.xml,3/8/2026,MARYLAND,RUTGERS,Keira Bucher,"Hoekstra, K",T6,85,"Hoekstra, K flied out to lf (1-1 FB).",F7,0,___,FBP,R,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '0-1', '1-1']",6,Out
